,MSE,MAE,R2,RMSE,feature_engineering_applied,lagged,scaled,normalized,simple_short_lag,simple_medium_lag,simple_seasonal_lag,rolling_short,rolling_medium,feature_engineering,scaler,normalizer,model,model_family
847,2.183106132597078,1.123648389217154,0.7375897290846329,1.4775338008306538,1,1,0,0,1,1,1,1,1,KBinsDiscretizer,None,None,DecisionTreeRegressor,Single Tree
848,3.5328468378552307,1.445645727266855,0.5757115212354114,1.879586879570942,1,1,0,0,0,0,0,1,0,KBinsDiscretizer,None,None,KNeighborsRegressor,Nearest Neighbors
849,2.6397467238524097,1.2307289616182997,0.6829712203240887,1.6247297387111526,1,1,0,0,0,0,0,1,0,KBinsDiscretizer,None,None,DecisionTreeRegressor,Single Tree
850,3.12938898571678,1.3605107807403596,0.6238838495757904,1.7690079100209757,1,1,0,0,1,1,0,1,1,KBinsDiscretizer,None,None,KNeighborsRegressor,Nearest Neighbors
851,2.190113796912424,1.1249682620502637,0.7367738002385233,1.479903306609058,1,1,0,0,1,1,0,1,1,KBinsDiscretizer,None,None,DecisionTreeRegressor,Single Tree
852,6.64977505920872,1.970805934154764,0.201211865000874,2.578715777127972,0,0,0,0,0,0,0,0,0,None,None,None,KNeighborsRegressor,Nearest Neighbors
853,6.640819110213722,1.9723074838268853,0.2022876766984372,2.5769786786494224,0,0,0,0,0,0,0,0,0,None,None,None,DecisionTreeRegressor,Single Tree
854,2.609448473891358,1.235813541493661,0.6866050001970607,1.6153787400765671,0,1,0,0,1,0,0,0,0,None,None,None,KNeighborsRegressor,Nearest Neighbors
855,2.1096494474166483,1.0896327510287147,0.746630908878817,1.4524632344457633,0,1,0,0,1,0,0,0,0,None,None,None,DecisionTreeRegressor,Single Tree
856,4.25914530159017,1.5809611903231413,0.4880489520092127,2.063769682302308,0,1,0,0,1,1,1,0,0,None,None,None,KNeighborsRegressor,Nearest Neighbors
857,2.102705908856535,1.088220797663157,0.7472538696311641,1.4500710013156373,0,1,0,0,1,1,1,0,0,None,None,None,DecisionTreeRegressor,Single Tree
858,4.077614483968403,1.547047221842612,0.5098690322702432,2.019310398123182,0,1,0,0,1,1,1,1,1,None,None,None,KNeighborsRegressor,Nearest Neighbors
859,2.103071430489213,1.0882073862744608,0.7472099337779208,1.4501970316095718,0,1,0,0,1,1,1,1,1,None,None,None,DecisionTreeRegressor,Single Tree
860,3.03521892614274,1.3310310144044883,0.6354757282168475,1.7421879709557002,0,1,0,0,0,0,0,1,0,None,None,None,KNeighborsRegressor,Nearest Neighbors
861,2.574638251684682,1.2108106861377277,0.6907906293951886,1.604567933022682,0,1,0,0,0,0,0,1,0,None,None,None,DecisionTreeRegressor,Single Tree
862,3.224632781776755,1.3779955603279508,0.61243665330541,1.7957262546882682,0,1,0,0,1,1,0,1,1,None,None,None,KNeighborsRegressor,Nearest Neighbors
863,2.110373629023181,1.0904106579700337,0.7463576407638048,1.45271250735415,0,1,0,0,1,1,0,1,1,None,None,None,DecisionTreeRegressor,Single Tree
864,7.066664161744559,2.122125996517888,0.1511340705264714,2.658319800502671,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
865,2.4581464864018847,1.1932142645485897,0.7047763826994853,1.5678477242391509,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
866,2.474387961100687,1.202749360880195,0.7025775313774029,1.5730187414969623,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
867,2.41049155351627,1.1805301942137711,0.7102579063140071,1.552575780281359,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
868,2.9409579870734146,1.299394958048444,0.6467962955327307,1.714922151898859,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
869,2.441609354982334,1.1862469628912091,0.7065469599250374,1.5625649922426694,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
870,7.09678760906272,2.124005010949188,0.1475155643230628,2.663979656277938,0,0,1,1,0,0,0,0,0,None,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
871,2.360766394420336,1.1604403875644222,0.7164717406315225,1.5364785694634129,0,1,1,1,1,0,0,0,0,None,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
872,2.3174308980738294,1.1545903114036855,0.721443836050351,1.5223110385443013,0,1,1,1,1,1,1,0,0,None,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
873,2.338037481263877,1.158224595924977,0.718966916125662,1.5290642502079097,0,1,1,1,1,1,1,1,1,None,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
874,2.809062683712462,1.2681923779397446,0.6626366815408562,1.6760258600965745,0,1,1,1,0,0,0,1,0,None,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
875,2.343173069173339,1.1570339405363073,0.7183778563235099,1.5307426528235697,0,1,1,1,1,1,0,1,1,None,StandardScaler,Normalizer,AdaBoostRegressor,Ensemble
876,7.1869548184557335,2.1385545680574736,0.1366844465201561,2.6808496448804684,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,StandardScaler,None,AdaBoostRegressor,Ensemble
877,2.404532308343789,1.179846270382132,0.7112154503760717,1.5506554447535368,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,StandardScaler,None,AdaBoostRegressor,Ensemble
878,2.434089651640994,1.193034547779975,0.7074214050420193,1.560156931735072,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,StandardScaler,None,AdaBoostRegressor,Ensemble
879,2.338056047842226,1.1672940379305403,0.7189646844151731,1.529070321418288,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,StandardScaler,None,AdaBoostRegressor,Ensemble
880,2.829641320955066,1.279924850913925,0.6601652246418038,1.6821537744674433,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,StandardScaler,None,AdaBoostRegressor,Ensemble
881,2.352444470919696,1.170059155653472,0.7172635416921899,1.533768062948142,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,StandardScaler,None,AdaBoostRegressor,Ensemble
882,7.078693403450813,2.1234850485068595,0.1496890869800452,2.6605814032746324,0,0,1,0,0,0,0,0,0,None,StandardScaler,None,AdaBoostRegressor,Ensemble
883,2.196364980561646,1.1217279756368776,0.7362163654360943,1.4820138260359268,0,1,1,0,1,0,0,0,0,None,StandardScaler,None,AdaBoostRegressor,Ensemble
884,2.185820909676542,1.1203857108141912,0.7372634117433641,1.4784522006735767,0,1,1,0,1,1,1,0,0,None,StandardScaler,None,AdaBoostRegressor,Ensemble
885,2.173594924684193,1.116757736460831,0.738732980256844,1.4743116782703016,0,1,1,0,1,1,1,1,1,None,StandardScaler,None,AdaBoostRegressor,Ensemble
886,2.6830158422211747,1.2401987266653811,0.6777746779171404,1.6379914048068671,0,1,1,0,0,0,0,1,0,None,StandardScaler,None,AdaBoostRegressor,Ensemble
887,2.1862471416254063,1.1194896796135358,0.737238527221397,1.4785963416786227,0,1,1,0,1,1,0,1,1,None,StandardScaler,None,AdaBoostRegressor,Ensemble
888,7.098300666185657,2.124781841711473,0.1473338119981171,2.664263625504364,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
889,2.5100966292226725,1.2051658679098844,0.6985371658067278,1.5843284473942494,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
890,2.497461160698462,1.206511448819397,0.6998041231280597,1.5803357746689348,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
891,2.4539798029095,1.1899432857037566,0.7050306005341747,1.5665183697963774,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
892,2.9978029432393094,1.3151028140654122,0.6399693197016161,1.7314164557492542,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
893,2.469688021306796,1.193191518971197,0.7031722308852137,1.571524107771432,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
894,7.183193644958504,2.13981202822803,0.137136248383604,2.680148063999171,0,0,1,1,0,0,0,0,0,None,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
895,2.388747645863335,1.1702085603676555,0.7131111897801821,1.545557390025791,0,1,1,1,1,0,0,0,0,None,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
896,2.33449498251316,1.156942163846313,0.7193927259582731,1.5279054232880906,0,1,1,1,1,1,1,0,0,None,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
897,2.338508865027736,1.159718321357639,0.7189102555999404,1.529218383694015,0,1,1,1,1,1,1,1,1,None,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
898,2.854840738683365,1.2853352596784924,0.6571388204118983,1.6896273964053037,0,1,1,1,0,0,0,1,0,None,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
899,2.3571850408815034,1.1621020550048506,0.7166937803320682,1.5353126850519745,0,1,1,1,1,1,0,1,1,None,MinMaxScaler,Normalizer,AdaBoostRegressor,Ensemble
900,7.1808572171062846,2.1375329647744,0.1374169061246579,2.6797121519122693,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,MinMaxScaler,None,AdaBoostRegressor,Ensemble
901,2.3687567387580475,1.176570336748782,0.7155120995475166,1.5390765863848517,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,MinMaxScaler,None,AdaBoostRegressor,Ensemble
902,2.384886028326321,1.1827397311753716,0.7133357011594788,1.544307621015425,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,MinMaxScaler,None,AdaBoostRegressor,Ensemble
903,2.3446979645739874,1.1684672823630484,0.7181663232439253,1.5312406618732366,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,MinMaxScaler,None,AdaBoostRegressor,Ensemble
904,2.818799855387737,1.2729814804962452,0.6614672649351592,1.6789281864891472,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,MinMaxScaler,None,AdaBoostRegressor,Ensemble
905,2.3407462609366547,1.16693347587386,0.7186695304413538,1.5299497576510983,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,MinMaxScaler,None,AdaBoostRegressor,Ensemble
906,7.10323218052925,2.1260955375997237,0.1467414257729942,2.6651889577531365,0,0,1,0,0,0,0,0,0,None,MinMaxScaler,None,AdaBoostRegressor,Ensemble
907,2.1937430158165285,1.1207601857050284,0.7365312636412134,1.481128966638803,0,1,1,0,1,0,0,0,0,None,MinMaxScaler,None,AdaBoostRegressor,Ensemble
908,2.180861651107981,1.118508863638114,0.7378595166990894,1.4767740690802982,0,1,1,0,1,1,1,0,0,None,MinMaxScaler,None,AdaBoostRegressor,Ensemble
909,2.1734688296631264,1.117937749950881,0.7387481369311555,1.474268913618925,0,1,1,0,1,1,1,1,1,None,MinMaxScaler,None,AdaBoostRegressor,Ensemble
910,2.690883615826833,1.2416500234616166,0.6768297726190564,1.6403912996071497,0,1,1,0,0,0,0,1,0,None,MinMaxScaler,None,AdaBoostRegressor,Ensemble
911,2.1841089497091755,1.1183085587499229,0.7374955130151324,1.477873116918085,0,1,1,0,1,1,0,1,1,None,MinMaxScaler,None,AdaBoostRegressor,Ensemble
912,7.062149393788839,2.119763385157069,0.1516763961003733,2.657470487849082,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
913,2.6230541630406425,1.2239847767596903,0.6849709556888356,1.619584564955051,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
914,2.572211122871398,1.2199559304283194,0.6908191463869706,1.603811436195477,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
915,2.535216201634189,1.205844984130007,0.6952659514045536,1.5922362267057577,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
916,3.057545687214024,1.3248560567578729,0.6327943248259134,1.748583909114465,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
917,2.5937169857729447,1.218796950410329,0.6882653922438602,1.6105020912041514,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
918,6.918942768894195,2.088466219134791,0.168878745322803,2.6303883304360585,0,0,1,1,0,0,0,0,0,None,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
919,2.579404885840902,1.2114054387209334,0.6902132378631264,1.6060525787909006,0,1,1,1,1,0,0,0,0,None,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
920,2.45763638338829,1.1844173932920623,0.7045910780300985,1.5676850396008408,0,1,1,1,1,1,1,0,0,None,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
921,2.47251272157748,1.1845867691008125,0.7028029359530067,1.5724225645727297,0,1,1,1,1,1,1,1,1,None,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
922,2.958207086386498,1.3049053267752662,0.6447247100823831,1.719943919546942,0,1,1,1,0,0,0,1,0,None,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
923,2.5157289240521195,1.192550987751959,0.6976386499907758,1.5861049536686151,0,1,1,1,1,1,0,1,1,None,RobustScaler,Normalizer,AdaBoostRegressor,Ensemble
924,7.177143426505466,2.1365726355211963,0.1378630162323522,2.6790191164875,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,RobustScaler,None,AdaBoostRegressor,Ensemble
925,2.4035532939868416,1.17963042290115,0.7113330300896674,1.5503397350215988,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,RobustScaler,None,AdaBoostRegressor,Ensemble
926,2.4223589113702406,1.1889448237418612,0.70883144493267,1.55639291676949,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,RobustScaler,None,AdaBoostRegressor,Ensemble
927,2.3297936902737857,1.1652571549116304,0.7199578232532537,1.5263661717536148,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,RobustScaler,None,AdaBoostRegressor,Ensemble
928,2.8216067446740243,1.2755654573469488,0.6611301626377772,1.679763895514493,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,RobustScaler,None,AdaBoostRegressor,Ensemble
929,2.340699644350015,1.1676731146235602,0.7186751332127552,1.529934522896328,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,RobustScaler,None,AdaBoostRegressor,Ensemble
930,7.107341748155784,2.1274024255577286,0.1462477739079578,2.665959817430822,0,0,1,0,0,0,0,0,0,None,RobustScaler,None,AdaBoostRegressor,Ensemble
931,2.204254882655628,1.1231289968456724,0.7352687874747248,1.484673325232062,0,1,1,0,1,0,0,0,0,None,RobustScaler,None,AdaBoostRegressor,Ensemble
932,2.185124185625415,1.1204917193157449,0.7373471582659357,1.4782165557270068,0,1,1,0,1,1,1,0,0,None,RobustScaler,None,AdaBoostRegressor,Ensemble
933,2.17794038738784,1.119249345033716,0.7382106538209963,1.475784668367252,0,1,1,0,1,1,1,1,1,None,RobustScaler,None,AdaBoostRegressor,Ensemble
934,2.6889157732186213,1.2417703419684138,0.6770661069366779,1.6397913810051026,0,1,1,0,0,0,0,1,0,None,RobustScaler,None,AdaBoostRegressor,Ensemble
935,2.186791090922122,1.1199427295359377,0.7371731508439505,1.478780271345991,0,1,1,0,1,1,0,1,1,None,RobustScaler,None,AdaBoostRegressor,Ensemble
936,7.091248247494983,2.124535226495544,0.1481809667248554,2.662939775416444,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
937,2.541979195167522,1.2053174707881125,0.6947080667277553,1.594358552888127,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
938,2.5400282399997773,1.2141037884216237,0.6946875423788472,1.5937466047021958,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
939,2.495054244032826,1.196462021180724,0.7000934355187262,1.579574070448368,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
940,2.995060503811468,1.3115606897063374,0.6402986816882368,1.7306243104184884,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
941,2.523542277087874,1.2003230417581827,0.6966995758523016,1.5885661072451074,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
942,7.054480851170498,2.11979776131556,0.1525975612227607,2.656027268529165,0,0,1,1,0,0,0,0,0,None,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
943,2.3576359784884136,1.1578609156328532,0.7168477038705685,1.5354595333281869,0,1,1,1,1,0,0,0,0,None,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
944,2.3176232087391617,1.1513855173716885,0.7214207202278831,1.522374201285335,0,1,1,1,1,1,1,0,0,None,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
945,2.304020462210056,1.1440209360961344,0.7230557760543488,1.517900017198121,0,1,1,1,1,1,1,1,1,None,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
946,2.823498846911804,1.2700004264143985,0.6609029246008682,1.6803270059461055,0,1,1,1,0,0,0,1,0,None,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
947,2.350197766018015,1.1549843797548849,0.7175335694843934,1.5330354744812706,0,1,1,1,1,1,0,1,1,None,PowerTransformer,Normalizer,AdaBoostRegressor,Ensemble
948,7.222179072244078,2.142524637658616,0.132453218284644,2.6874112212767285,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,PowerTransformer,None,AdaBoostRegressor,Ensemble
949,2.3699922532795314,1.1769671021412065,0.715363714140757,1.539477915814167,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,PowerTransformer,None,AdaBoostRegressor,Ensemble
950,2.426436132645174,1.189818982702289,0.7083413612288308,1.5577021963922288,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,PowerTransformer,None,AdaBoostRegressor,Ensemble
951,2.3435225690095614,1.168349508845648,0.7183076062827516,1.5308568087870142,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,PowerTransformer,None,AdaBoostRegressor,Ensemble
952,2.8160868665781087,1.2726863547575549,0.6617930899561051,1.6781200393827935,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,PowerTransformer,None,AdaBoostRegressor,Ensemble
953,2.343967575159108,1.167875840653521,0.7182823659468835,1.5310021473398097,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,PowerTransformer,None,AdaBoostRegressor,Ensemble
954,7.105010835475444,2.1278241116550696,0.1465277691523377,2.665522619576777,0,0,1,0,0,0,0,0,0,None,PowerTransformer,None,AdaBoostRegressor,Ensemble
955,2.194864122996762,1.1218728438729784,0.7363966185665765,1.48150738202574,0,1,1,0,1,0,0,0,0,None,PowerTransformer,None,AdaBoostRegressor,Ensemble
956,2.1839593335993936,1.1187660557882082,0.7374871739670326,1.4778224973248288,0,1,1,0,1,1,1,0,0,None,PowerTransformer,None,AdaBoostRegressor,Ensemble
957,2.1671148887792864,1.1144911806608206,0.739511883284946,1.4721123899958477,0,1,1,0,1,1,1,1,1,None,PowerTransformer,None,AdaBoostRegressor,Ensemble
958,2.684811174394024,1.2396771108448397,0.6775590617889988,1.6385393417290974,0,1,1,0,0,0,0,1,0,None,PowerTransformer,None,AdaBoostRegressor,Ensemble
959,2.1834677778753204,1.1188208960467916,0.7375725744105072,1.477656177151952,0,1,1,0,1,1,0,1,1,None,PowerTransformer,None,AdaBoostRegressor,Ensemble
960,7.104409351419434,2.1256733762687405,0.1466000209688357,2.66540979052367,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
961,2.833292446551701,1.2723898140265002,0.6597213186568143,1.6832386778326185,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
962,2.846137070901554,1.2777939129210778,0.6578931327772565,1.687049812809792,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
963,2.8277679970711675,1.2665502178237953,0.6601011031403656,1.6815968592594266,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
964,3.2797689472197757,1.3672501390912182,0.6061057155367575,1.8110132377262669,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
965,2.8822920999361448,1.2794563486821051,0.653582020651936,1.6977314569554705,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
966,7.136124095297187,2.132878949698462,0.1427903641175107,2.6713524842852894,0,0,1,1,0,0,0,0,0,None,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
967,2.729747852633842,1.2327273751533498,0.6721570338338576,1.6521948591597306,0,1,1,1,1,0,0,0,0,None,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
968,2.6397192805974274,1.215773681814622,0.6827046375715835,1.6247212932061386,0,1,1,1,1,1,1,0,0,None,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
969,2.691763134434795,1.225098744978939,0.6764489445564681,1.6406593596584256,0,1,1,1,1,1,1,1,1,None,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
970,3.177198500169982,1.3390509104211192,0.6184242396455981,1.782469775387505,0,1,1,1,0,0,0,1,0,None,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
971,2.7199258587333013,1.2326750780728886,0.6730965539614072,1.6492197727208164,0,1,1,1,1,1,0,1,1,None,QuantileTransformer,Normalizer,AdaBoostRegressor,Ensemble
972,7.220932098494499,2.144184945905732,0.1326030079883483,2.6871792084813584,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,QuantileTransformer,None,AdaBoostRegressor,Ensemble
973,2.366096360277531,1.175756019282567,0.7158316112457621,1.5382120660941168,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,QuantileTransformer,None,AdaBoostRegressor,Ensemble
974,2.424668607510344,1.1894647103951177,0.7085538184898659,1.5571347428884708,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,QuantileTransformer,None,AdaBoostRegressor,Ensemble
975,2.3352715882190247,1.165983590877048,0.7192993776273662,1.5281595427896344,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,QuantileTransformer,None,AdaBoostRegressor,Ensemble
976,2.819471466517226,1.2750425220193016,0.6613866056602089,1.6791281864459384,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,QuantileTransformer,None,AdaBoostRegressor,Ensemble
977,2.344559468948665,1.168501823852084,0.7182112271991585,1.5311954378682904,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,QuantileTransformer,None,AdaBoostRegressor,Ensemble
978,7.147277580039167,2.131164467178624,0.1414505787568841,2.673439279287855,0,0,1,0,0,0,0,0,0,None,QuantileTransformer,None,AdaBoostRegressor,Ensemble
979,2.1923396621907525,1.119606416440898,0.7366998065397125,1.4806551462750377,0,1,1,0,1,0,0,0,0,None,QuantileTransformer,None,AdaBoostRegressor,Ensemble
980,2.1835153079249627,1.119278872548799,0.7375405460389538,1.477672259983574,0,1,1,0,1,1,1,0,0,None,QuantileTransformer,None,AdaBoostRegressor,Ensemble
981,2.1779423274983976,1.1167668585656525,0.7382104206188953,1.475785325682024,0,1,1,0,1,1,1,1,1,None,QuantileTransformer,None,AdaBoostRegressor,Ensemble
982,2.688999415091493,1.2400116865121926,0.6770560616998956,1.639816884622028,0,1,1,0,0,0,0,1,0,None,QuantileTransformer,None,AdaBoostRegressor,Ensemble
983,2.18910797969215,1.119480067333129,0.7368946877672538,1.4795634422667214,0,1,1,0,1,1,0,1,1,None,QuantileTransformer,None,AdaBoostRegressor,Ensemble
984,7.149560780844625,2.132200004340034,0.1411763147860008,2.6738662608374084,1,0,0,1,0,0,0,0,0,KBinsDiscretizer,None,Normalizer,AdaBoostRegressor,Ensemble
985,2.515465916783535,1.2063892099261315,0.6978923138807691,1.5860220417079756,1,1,0,1,1,0,0,0,0,KBinsDiscretizer,None,Normalizer,AdaBoostRegressor,Ensemble
986,2.484145543807428,1.2040303180301746,0.701404665851846,1.5761172366951095,1,1,0,1,1,1,1,0,0,KBinsDiscretizer,None,Normalizer,AdaBoostRegressor,Ensemble
987,2.460783375475643,1.1912433796540047,0.70421280826397,1.5686884252379891,1,1,0,1,1,1,1,1,1,KBinsDiscretizer,None,Normalizer,AdaBoostRegressor,Ensemble
988,2.9997603119820107,1.316003731884526,0.6397342432761897,1.7319816142159277,1,1,0,1,0,0,0,1,0,KBinsDiscretizer,None,Normalizer,AdaBoostRegressor,Ensemble
989,2.474510252376536,1.1943683009188972,0.7025926548099208,1.5730576125420632,1,1,0,1,1,1,0,1,1,KBinsDiscretizer,None,Normalizer,AdaBoostRegressor,Ensemble
990,7.090353014430994,2.111038345939148,0.1482885044299968,2.662771678989957,0,0,0,1,0,0,0,0,0,None,None,Normalizer,AdaBoostRegressor,Ensemble
991,2.2950846651471903,1.1461445151914036,0.7243601223100915,1.514953684159087,0,1,0,1,1,0,0,0,0,None,None,Normalizer,AdaBoostRegressor,Ensemble
992,2.255171022341754,1.1347995568660818,0.7289274991733048,1.5017226848994971,0,1,0,1,1,1,1,0,0,None,None,Normalizer,AdaBoostRegressor,Ensemble
993,2.245586400364453,1.1308909072925557,0.7300795747467874,1.4985280779366306,0,1,0,1,1,1,1,1,1,None,None,Normalizer,AdaBoostRegressor,Ensemble
994,2.7061449886690347,1.248372252618359,0.6749969095020671,1.6450364703157905,0,1,0,1,0,0,0,1,0,None,None,Normalizer,AdaBoostRegressor,Ensemble
995,2.269944449977136,1.1385762202744825,0.727179084447807,1.5066334822965857,0,1,0,1,1,1,0,1,1,None,None,Normalizer,AdaBoostRegressor,Ensemble
996,7.235097353261851,2.145469931644459,0.1309014410426014,2.689813627979056,1,0,0,0,0,0,0,0,0,KBinsDiscretizer,None,None,AdaBoostRegressor,Ensemble
997,2.3676898316953565,1.175909417159703,0.7156402351830915,1.5387299411187645,1,1,0,0,1,0,0,0,0,KBinsDiscretizer,None,None,AdaBoostRegressor,Ensemble
998,2.424996788913226,1.1894807892269792,0.7085143709478734,1.5572401192215752,1,1,0,0,1,1,1,0,0,KBinsDiscretizer,None,None,AdaBoostRegressor,Ensemble
999,2.3472298907883293,1.1690952210940115,0.7178619846531794,1.5320671952588534,1,1,0,0,1,1,1,1,1,KBinsDiscretizer,None,None,AdaBoostRegressor,Ensemble
1000,2.817101343053312,1.2748962901308194,0.6616712531768272,1.6784222779304712,1,1,0,0,0,0,0,1,0,KBinsDiscretizer,None,None,AdaBoostRegressor,Ensemble
1001,2.335875000846628,1.1654277537605082,0.7192549992345075,1.528356961199388,1,1,0,0,1,1,0,1,1,KBinsDiscretizer,None,None,AdaBoostRegressor,Ensemble
1002,7.134396246963663,2.1326546163662745,0.1429979177167841,2.671029061422519,0,0,0,0,0,0,0,0,0,None,None,None,AdaBoostRegressor,Ensemble
